age,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
52,385183,9,13,2,0,0,4,1,0,0,40,37
58,37345,11,9,2,11,0,4,1,0,0,40,37
31,290964,8,11,2,12,5,4,0,0,0,38,37
26,52839,15,10,0,3,1,4,1,0,0,40,37
33,134737,11,9,2,4,0,4,1,2829,0,70,37
21,55465,0,6,4,6,3,4,1,0,0,40,37
48,377401,15,10,0,11,1,4,1,0,0,40,37
21,323497,11,9,4,7,3,2,1,0,0,36,37
21,334693,15,10,4,11,1,4,0,0,0,50,37
41,163215,14,15,4,9,1,4,0,0,0,60,37
54,178530,9,13,2,3,0,4,1,0,0,60,37
38,368256,7,12,4,11,1,4,0,0,0,45,37
37,191137,11,9,2,0,0,4,1,0,0,42,37
64,212513,9,13,0,0,1,4,0,0,0,40,37
56,147653,15,10,2,3,5,4,0,0,0,50,37
41,173307,11,9,2,2,0,4,1,0,0,40,37
42,212760,15,10,2,11,0,4,1,0,0,60,37
53,101238,15,10,2,3,0,4,1,0,0,40,37
37,306868,11,9,0,2,4,4,1,0,0,38,37
60,117509,11,9,6,0,1,4,1,0,0,40,37
35,151835,11,9,2,6,0,4,1,0,0,45,37
70,291998,15,10,2,11,0,4,1,20051,0,65,37
44,136986,10,16,2,9,0,4,1,0,0,50,37
50,201984,5,4,2,2,0,4,1,0,0,40,37
58,187060,11,9,0,0,1,4,0,0,0,40,1
46,174928,11,9,0,0,1,4,1,0,0,40,31
29,445480,2,8,2,6,2,4,1,0,0,40,37
26,265781,9,13,4,3,1,4,1,0,0,60,37
33,377107,15,10,5,7,3,2,0,0,0,35,37
42,347890,9,13,2,3,0,4,1,0,1902,50,37
24,199336,11,9,4,2,4,4,1,0,0,45,37
17,111593,1,7,4,11,3,4,0,0,0,8,37
35,258657,7,12,2,2,0,4,1,0,0,60,37
37,39207,11,9,4,0,1,4,1,0,0,40,37
59,159770,7,12,2,3,0,4,1,0,0,40,37
27,309463,6,5,4,5,1,4,1,0,0,10,37
38,215419,12,14,4,3,1,4,0,0,0,55,1
47,177533,15,10,2,2,0,4,1,0,0,40,37
42,251239,6,5,4,4,1,4,1,0,0,40,31
40,134307,9,13,0,9,1,2,0,0,1741,40,37
21,24598,15,10,4,7,3,4,0,0,0,40,37
36,140676,9,13,4,11,1,4,1,0,0,50,37
46,143542,1,7,6,6,2,4,1,0,0,20,37
65,38189,11,9,4,9,1,2,1,2346,0,40,37
31,158291,11,9,2,0,0,4,1,0,0,40,37
29,118503,11,9,0,6,1,4,1,0,0,50,37
50,71609,0,6,2,3,0,4,1,0,0,60,37
46,203653,9,13,0,11,2,2,1,0,0,40,37
31,181751,11,9,0,0,1,4,0,0,0,40,37
36,162358,12,14,4,9,1,4,0,0,1408,40,37
66,231315,7,12,6,9,4,4,0,0,0,3,37
59,181940,11,9,2,0,0,4,1,0,0,40,37
30,213226,9,13,0,11,1,4,1,27828,0,40,37
27,452963,15,10,4,6,1,4,1,0,0,40,37
44,268039,15,10,0,5,2,2,1,0,0,40,37
34,141841,11,9,5,2,3,2,1,0,0,40,37
58,194733,15,10,2,9,0,4,1,0,0,45,37
36,214008,15,10,2,0,0,4,1,0,0,40,37
29,147755,11,9,4,9,1,4,1,0,0,32,37
42,273869,11,9,0,10,4,4,0,0,0,40,37
24,160261,15,10,4,11,1,1,1,0,0,64,37
25,48029,15,10,2,3,0,4,1,0,0,40,37
18,163460,15,10,4,11,3,2,1,0,0,20,37
55,112529,4,3,4,13,1,2,1,0,0,40,37
55,109075,1,7,2,6,0,2,1,5013,0,48,37
31,182699,7,12,2,2,0,2,1,0,0,40,37
33,101867,11,9,4,6,4,1,1,0,0,40,28
65,382245,11,9,6,3,4,4,0,0,0,40,37
18,200290,11,9,4,11,3,4,1,0,0,35,37
23,35805,9,13,2,9,0,4,1,0,0,60,37
22,157541,11,9,2,5,0,4,1,0,0,50,37
61,192085,11,9,2,13,0,4,1,0,0,15,37
40,33795,8,11,2,2,0,4,1,0,0,40,37
51,345459,15,10,4,3,4,2,0,0,0,40,37
25,105520,11,9,4,7,3,2,1,0,0,40,37
63,114752,9,13,6,0,4,1,0,0,0,35,28
17,98572,1,7,4,11,1,4,0,0,0,20,37
54,83984,12,14,0,12,1,4,0,0,0,20,37
45,317846,7,12,0,3,4,4,1,0,0,47,37
28,319027,11,9,4,9,1,2,0,0,0,40,37
24,84319,15,10,4,6,1,4,1,0,0,40,37
70,298470,9,13,6,11,1,4,1,0,0,30,37
46,278322,10,16,2,11,0,4,1,0,0,40,37
51,169182,6,5,6,7,1,4,0,0,0,45,4
58,498267,11,9,0,3,1,4,0,0,0,40,37
71,94314,11,9,2,9,5,4,0,1173,0,18,37
26,50053,9,13,4,9,1,4,1,0,0,37,37
38,107302,15,10,2,2,0,4,1,3103,0,40,37
40,110009,0,6,2,6,0,4,1,0,0,40,37
45,154174,11,9,2,2,0,4,1,0,0,50,37
43,147110,15,10,2,9,0,4,1,0,0,40,37
55,141122,9,13,2,3,0,4,1,0,0,50,37
38,162164,1,7,6,2,4,4,1,0,0,40,37
26,168095,11,9,4,9,1,4,0,0,0,40,37
19,134664,11,9,2,11,0,4,1,3781,0,40,37
66,95644,9,13,0,3,1,4,0,0,0,40,37
34,198183,9,13,4,11,1,4,0,0,0,50,37
35,538583,1,7,5,13,1,2,1,0,0,40,37
47,308499,11,9,0,9,4,4,0,0,0,40,37
34,108837,9,13,2,12,0,4,1,0,0,48,37
55,27227,15,10,2,7,0,4,1,0,1977,35,37
43,117022,8,11,0,5,4,2,1,0,1726,40,37
66,133884,11,9,6,2,1,4,1,0,0,40,37
42,602513,9,13,2,9,0,4,1,0,0,45,37
55,114495,9,13,2,3,0,4,1,0,2415,50,37
43,171087,9,13,2,9,0,4,1,5178,0,40,37
33,53373,0,6,4,7,4,4,1,0,0,40,37
18,323810,11,9,4,11,3,4,0,0,0,40,37
50,200325,15,10,0,3,1,4,0,0,0,40,37
38,322092,11,9,0,5,1,4,1,0,0,40,37
46,209739,11,9,2,2,0,4,1,0,0,46,37
38,589809,9,13,2,0,0,4,1,0,0,45,37
45,105838,8,11,2,3,0,4,1,0,0,35,37
30,119522,0,6,2,2,0,4,1,0,0,45,37
56,258579,12,14,2,3,0,4,1,0,0,50,37
29,123200,15,10,2,6,0,3,1,0,2415,40,31
34,275771,11,9,0,3,4,4,0,0,0,50,37
58,33386,15,10,6,0,2,4,0,0,0,25,37
47,101016,9,13,2,0,5,4,0,7688,0,40,37
62,217434,9,13,2,11,0,4,1,0,0,40,37
24,187229,11,9,4,5,3,2,0,0,0,40,37
49,207772,11,9,0,12,4,4,1,0,0,40,37
40,179717,11,9,2,0,0,4,1,7298,0,50,37
17,260978,1,7,4,7,3,4,1,0,0,14,28
36,280570,15,10,2,2,0,4,1,0,0,45,37
73,179001,11,9,6,11,1,4,0,0,0,7,37
26,79089,9,13,4,0,1,4,0,0,0,20,37
63,85420,15,10,2,3,0,4,1,0,0,10,37
21,244074,11,9,4,7,1,4,0,0,0,22,37
49,259087,1,7,6,2,4,4,0,0,0,40,37
20,361138,11,9,4,11,4,4,1,0,0,45,37
40,309311,11,9,2,6,0,4,1,0,0,40,37
36,46756,15,10,4,2,1,4,1,0,0,50,37
55,272339,11,9,6,0,4,4,0,0,0,40,37
39,82521,9,13,2,11,0,4,1,0,0,45,37
40,103759,11,9,0,2,1,4,1,0,0,40,37
18,150675,0,6,4,11,3,4,1,0,0,40,37
42,180096,11,9,2,5,0,4,1,0,0,60,37
49,157991,15,10,0,0,4,2,0,0,0,40,37
26,164170,15,10,4,11,2,1,0,0,0,35,28
18,186946,15,10,4,6,3,4,0,0,0,23,37
57,201159,7,12,6,0,2,4,0,0,0,40,37
35,61343,11,9,0,6,4,4,1,0,0,40,37
21,130534,0,6,4,2,1,4,1,0,0,50,37
43,222635,1,7,0,4,1,4,1,0,0,80,37
32,169768,9,13,5,12,1,2,1,0,0,40,37
23,72922,15,10,4,11,1,4,0,0,0,30,37
59,66440,11,9,5,0,4,4,0,0,0,40,37
50,338836,9,13,2,9,0,4,1,0,1887,36,37
47,122206,11,9,2,13,0,4,1,0,0,20,37
36,145704,11,9,0,6,4,4,0,0,0,40,37
35,88215,9,13,2,9,5,1,0,0,0,40,28
24,114873,11,9,4,10,1,3,1,0,0,40,37
22,240063,11,9,4,5,3,4,1,0,0,40,37
67,167015,9,13,6,11,1,4,1,0,0,30,37
44,354230,15,10,2,2,0,4,1,0,0,40,37
34,124827,0,6,2,13,0,4,1,0,0,80,37
24,225739,15,10,4,11,1,4,1,0,0,40,37
68,188102,11,9,2,9,0,4,1,0,0,8,37
46,349986,9,13,0,2,1,4,1,0,0,40,37
41,112763,11,9,0,5,3,4,0,2597,0,40,37
66,242589,11,9,2,7,0,4,1,0,0,34,37
21,366929,11,9,2,11,5,4,0,0,0,38,37
25,154210,1,7,3,11,3,1,1,0,0,35,17
31,274222,3,2,4,13,2,3,1,0,0,40,7
51,166459,12,14,2,3,0,4,1,0,0,40,37
33,36222,10,16,2,9,0,4,1,0,0,45,37
24,240063,9,13,4,9,1,4,1,0,0,20,37
31,158847,7,12,4,0,3,2,0,0,0,40,37
31,203488,9,13,2,11,0,4,1,0,1977,45,37
54,96062,11,9,2,6,0,4,1,0,0,40,30
49,126077,11,9,2,3,0,4,1,0,0,35,37
59,162580,11,9,4,2,2,4,0,0,0,35,37
76,413699,5,4,2,4,0,4,1,0,0,28,37
32,303692,10,16,0,9,1,4,1,0,0,40,37
47,184682,11,9,5,11,4,4,0,0,0,35,37
70,217801,9,13,2,11,0,4,1,0,0,15,37
41,306496,8,11,2,12,0,4,1,0,0,40,37
46,110171,11,9,2,2,0,4,1,0,0,40,20
36,89625,11,9,4,10,2,1,0,0,0,40,37
23,234108,15,10,4,9,1,4,1,0,0,40,37
44,270147,9,13,2,3,5,4,0,0,0,45,37
32,195891,11,9,4,2,4,4,1,0,0,40,18
47,131160,9,13,0,7,1,4,0,99999,0,40,37
56,93211,11,9,6,7,4,4,0,0,0,40,1
38,181661,7,12,2,12,0,4,1,0,0,56,37
74,146365,11,9,6,7,1,4,0,0,0,28,37
19,219671,15,10,4,9,1,4,0,0,0,20,37
74,203523,11,9,2,5,0,4,1,2653,0,12,37
22,268145,11,9,4,9,1,4,0,0,0,40,37
32,137421,11,9,3,7,2,3,1,0,0,40,24
31,302679,2,8,2,9,0,4,1,0,0,55,37
24,421474,9,13,2,11,0,4,1,0,0,40,37
46,98524,9,13,0,3,1,4,1,0,0,40,1
27,282313,11,9,2,13,0,2,1,0,0,40,37
56,157786,9,13,2,3,0,4,1,0,1902,55,37
40,83508,9,13,2,12,5,4,0,0,0,20,37
67,167687,11,9,2,3,0,4,1,3456,0,35,37
45,187272,11,9,2,2,0,1,1,0,0,45,33
36,187089,9,13,4,3,1,4,0,0,0,40,37
47,167625,12,14,0,9,4,4,0,0,0,40,37
61,190955,9,13,2,3,0,4,1,7688,0,40,37
50,185846,11,9,2,13,0,4,1,3103,0,40,37
43,55764,15,10,4,5,4,2,1,0,0,40,37
69,164110,9,13,2,11,0,4,1,10605,0,50,37
32,117444,9,13,4,3,1,4,1,0,0,50,37
38,164593,9,13,4,3,1,4,1,0,0,30,37
45,22610,15,10,0,0,4,4,0,0,0,40,37
32,303942,4,3,2,6,0,4,1,0,0,48,37
51,378126,11,9,0,0,4,4,0,0,1980,40,37
38,231491,11,9,2,2,0,4,1,0,0,50,37
36,69481,14,15,2,9,0,4,1,0,0,55,37
42,199018,12,14,2,3,0,4,1,0,0,40,37
24,255252,11,9,4,2,1,4,1,0,0,40,37
50,193871,12,14,2,9,5,4,0,0,0,38,37
36,23892,7,12,0,11,1,4,0,0,0,40,37
31,201156,15,10,0,6,4,4,0,0,0,55,37
33,171468,15,10,2,2,5,4,0,0,0,40,37
37,255454,5,4,2,6,0,2,1,7298,0,35,13
26,207258,15,10,4,3,3,4,0,0,0,40,37
43,134440,11,9,2,4,0,4,1,0,0,99,37
46,107737,15,10,2,11,0,4,1,0,0,40,37
22,193190,11,9,4,7,3,2,0,0,0,40,37
45,114774,12,14,0,9,1,4,0,0,2258,55,37
17,507492,1,7,4,11,3,4,0,0,0,15,12
23,209955,15,10,4,11,3,4,1,0,0,25,1
36,298635,9,13,2,7,0,3,1,0,0,40,18
47,175600,15,10,2,12,0,4,1,0,0,40,37
29,294592,12,14,4,3,1,4,1,0,0,45,37
39,40955,14,15,0,9,1,4,1,0,0,45,37
33,268996,8,11,0,11,1,4,1,0,0,25,37
30,175323,8,11,2,3,5,4,0,0,0,52,37
22,125010,9,13,4,0,1,4,0,0,0,20,37
18,201871,2,8,4,9,3,4,1,0,0,7,37
28,203171,15,10,0,2,1,4,1,0,0,40,37
40,53774,11,9,2,0,5,4,0,4064,0,12,37
29,247867,9,13,2,9,0,4,1,0,0,40,37
28,126135,15,10,4,4,1,4,0,0,0,40,37
23,82067,15,10,4,2,3,4,1,0,0,30,37
45,224559,0,6,2,0,0,2,1,0,0,40,37
48,127675,12,14,6,9,4,4,0,0,0,44,37
47,101825,11,9,2,0,5,4,0,0,0,40,37
48,259412,14,15,2,11,0,4,1,0,0,20,37
25,166977,9,13,2,9,5,4,0,0,1887,40,37
63,546118,15,10,2,3,0,4,1,0,0,35,37
42,110318,11,9,6,3,1,4,0,0,0,40,37
33,175856,9,13,2,3,0,4,1,0,0,50,37
30,156763,11,9,4,3,3,4,1,0,0,40,37
45,213897,12,14,2,11,0,1,1,0,1902,40,15
24,44493,8,11,2,2,5,4,0,0,0,40,37
34,201156,1,7,4,2,1,4,0,0,0,30,37
27,375703,9,13,4,0,3,2,0,0,0,40,37
31,293594,11,9,4,0,4,4,0,0,3770,37,31
44,183850,9,13,2,10,0,4,1,0,0,56,37
27,84433,15,10,4,3,1,4,0,0,0,50,37
62,296485,8,11,5,9,1,4,1,0,0,10,37
28,214026,11,9,0,11,4,4,0,0,0,35,37
40,104235,9,13,2,9,0,4,1,0,2051,30,37
42,212894,9,13,2,11,0,4,1,0,0,70,37
24,446647,9,13,4,0,3,4,1,0,0,15,37
56,530099,11,9,4,2,1,4,1,0,0,40,37
27,42850,11,9,4,2,1,4,1,0,0,40,37
43,120277,15,10,0,11,4,4,1,0,0,55,37
56,146554,11,9,5,0,2,2,0,0,0,40,37
20,44793,15,10,4,13,1,4,1,0,0,60,37
52,182907,11,9,2,13,0,4,1,0,0,55,37
50,341797,7,12,2,2,0,4,1,0,0,40,1
29,226441,15,10,4,0,1,4,0,0,0,40,37
23,48988,15,10,4,0,1,4,1,0,0,50,37
32,252646,8,11,2,2,0,4,1,0,0,40,37
27,214695,9,13,2,9,0,4,1,0,0,30,37
23,189194,15,10,4,6,3,4,1,0,0,40,37
28,68021,9,13,0,9,1,4,0,0,0,40,37
32,117369,11,9,4,7,1,4,1,0,0,48,37
19,340094,15,10,4,11,3,4,0,0,0,20,37
34,161113,15,10,2,13,0,4,1,0,0,40,37
23,279243,11,9,2,10,0,4,1,0,0,38,37
49,110669,0,6,0,6,1,4,0,0,0,32,37
17,121470,2,8,4,13,3,4,1,0,0,10,37
39,453686,9,13,0,9,1,4,1,0,0,40,37
32,281219,8,11,0,11,4,4,0,0,1380,40,37
30,235738,11,9,0,7,4,4,0,0,0,40,37
25,272167,9,13,4,0,1,4,1,0,0,30,37
76,84737,9,13,6,9,2,1,1,0,0,32,2
62,176965,5,4,2,7,0,4,1,0,0,40,37
61,101701,9,13,2,7,0,2,1,0,0,20,37
33,22405,11,9,5,7,4,0,0,0,0,72,37
50,98815,8,11,2,0,0,4,1,0,0,46,37
43,195897,11,9,2,2,0,4,1,0,0,40,37
27,96718,11,9,2,6,0,4,1,0,0,39,37
67,126361,1,7,2,7,0,2,1,0,0,9,37
27,56365,12,14,2,9,0,1,1,0,0,20,2
33,344073,9,13,4,10,1,4,1,0,1408,50,37
35,306388,11,9,0,11,4,4,0,0,0,30,37
20,143604,15,10,4,11,4,4,0,0,0,2,37
26,174592,9,13,4,7,3,4,0,0,0,15,37
45,48553,15,10,2,2,0,4,1,0,0,60,37
23,358355,4,3,2,5,5,4,0,0,0,40,24
48,443377,12,14,4,9,1,4,1,0,0,50,37
28,229656,12,14,2,3,5,4,0,0,1485,40,37
40,115516,12,14,2,7,0,1,1,0,0,40,2
62,189665,12,14,2,3,0,4,1,15024,0,40,37
52,105010,15,10,4,2,4,4,1,0,0,30,37
50,320510,15,10,2,3,0,4,1,0,0,60,37
43,175943,11,9,2,11,2,4,0,0,0,20,37
44,89172,12,14,0,0,1,4,1,0,0,40,37
25,281627,9,13,4,12,1,4,0,0,1564,30,37
23,1117718,15,10,4,10,1,2,1,0,0,30,37
39,108293,11,9,4,0,4,4,0,0,0,40,37
26,152035,11,9,4,3,1,4,0,0,0,40,37
40,38389,8,11,2,2,0,4,1,0,0,40,37
23,213902,15,10,4,7,4,4,0,0,0,20,37
22,192812,9,13,4,9,3,4,0,0,0,35,37
35,301911,9,13,2,3,0,1,1,0,0,50,22
52,89041,12,14,2,3,0,4,1,99999,0,40,37
37,96483,7,12,2,0,2,1,0,5178,0,38,37
25,209970,15,10,4,7,1,4,0,0,0,45,37
27,110622,9,13,4,0,1,1,0,0,0,40,28
51,250807,15,10,4,3,1,4,1,0,0,40,37
18,391257,15,10,4,0,1,4,0,0,0,16,37
26,135521,11,9,4,2,3,4,1,0,0,50,37
21,108670,15,10,4,9,3,4,0,0,0,40,37
42,179533,11,9,2,2,0,4,1,0,0,40,37
64,250117,9,13,2,10,0,4,1,0,1902,50,37
34,101562,11,9,4,7,3,4,0,0,0,40,37
70,223275,9,13,2,3,0,4,1,0,0,40,37
27,126060,8,11,4,9,1,4,0,0,0,35,37
52,168035,15,10,2,12,0,4,1,0,0,45,37
25,175382,11,9,4,0,1,4,1,0,0,45,37
33,170540,11,9,5,0,1,4,0,0,0,40,37
18,243240,1,7,4,5,3,4,1,0,0,15,37
51,381769,11,9,2,4,0,4,1,0,0,50,37
35,104545,11,9,0,3,4,4,0,0,0,20,37
61,74040,9,13,0,11,1,1,0,0,0,30,33
41,275366,15,10,2,7,0,4,1,0,0,40,37
40,194360,8,11,2,11,0,4,1,0,0,72,37
24,334693,11,9,2,0,5,4,0,0,0,40,37
29,146764,15,10,0,0,1,4,0,0,0,35,37
24,184975,11,9,4,9,1,4,0,0,0,25,37
18,336508,1,7,4,0,3,4,0,0,0,15,37
60,427248,11,9,0,0,1,4,0,0,0,40,37
35,186489,1,7,2,9,0,4,1,0,2603,40,37
28,258364,15,10,0,0,4,4,0,0,0,40,37
26,214215,1,7,2,7,2,4,1,0,0,50,37
41,49448,11,9,2,2,0,4,1,99999,0,40,37
52,261198,11,9,0,2,1,4,1,0,0,40,37
45,270535,9,13,2,9,0,4,1,15024,0,40,37
26,218993,9,13,4,9,3,4,1,0,0,30,37
48,155489,15,10,0,9,1,4,1,0,0,40,37
18,151866,15,10,4,9,3,4,0,0,0,30,37
47,98828,11,9,6,9,4,3,0,0,0,35,31
22,233495,6,5,0,8,1,4,0,0,0,40,37
35,182203,15,10,0,6,4,1,0,0,0,40,28
38,33394,11,9,2,11,0,4,1,0,0,75,37
19,171583,15,10,4,9,3,4,1,0,0,30,37
34,80411,15,10,2,10,0,4,1,0,0,40,37
39,161295,7,12,0,0,4,4,0,0,0,40,37
49,178341,11,9,2,9,0,4,1,7688,0,50,37
38,311523,15,10,2,6,0,3,1,0,0,40,18
25,315130,9,13,4,12,1,4,0,0,0,10,37
23,67311,9,13,4,3,3,4,0,0,0,40,1
48,44907,9,13,0,12,1,4,0,0,0,45,37
62,104849,12,14,2,0,0,1,1,0,0,40,2
27,225768,11,9,4,7,3,4,1,0,0,20,37
24,186666,15,10,2,2,0,4,1,0,0,50,37
23,69510,9,13,4,9,1,4,1,0,0,50,37
59,171242,9,13,5,3,1,4,1,0,0,45,37
55,197420,11,9,4,8,4,4,0,0,0,40,24
48,224087,0,6,2,13,0,2,1,0,0,40,37
61,140141,15,10,2,2,0,4,1,0,0,40,37
43,175943,15,10,4,2,1,4,0,0,0,14,37
46,318259,11,9,4,7,4,4,0,0,0,40,37
34,190027,11,9,5,12,4,2,0,0,0,35,37
32,233838,11,9,2,13,0,2,1,0,0,50,37
51,117847,11,9,2,9,0,4,1,0,0,99,37
26,49092,11,9,2,9,0,4,1,0,0,30,37
39,171524,0,6,4,5,1,4,1,0,0,40,3
50,237868,11,9,2,11,0,4,1,0,1887,55,37
51,34067,11,9,2,2,0,4,1,0,0,40,37
43,25005,15,10,2,3,0,4,1,0,0,40,37
30,177437,9,13,0,11,1,4,1,0,0,40,37
44,185267,9,13,2,9,0,4,1,0,1902,40,37
40,104397,11,9,2,11,3,4,0,0,0,30,37
41,33331,12,14,2,3,0,4,1,0,1902,40,37
48,29128,11,9,0,7,4,4,0,0,0,20,37
57,328228,11,9,2,0,0,4,1,0,0,40,37
21,227411,8,11,4,11,3,4,0,0,0,40,37
27,169117,15,10,4,0,4,2,0,0,0,30,37
27,238267,15,10,4,7,4,4,0,0,0,10,37
31,118551,11,9,4,12,1,4,0,0,0,40,37
23,47541,11,9,2,6,0,4,1,0,0,50,37
45,92374,15,10,4,3,1,3,1,13550,0,60,17
61,224598,11,9,2,10,0,2,1,0,0,24,37
32,131568,15,10,2,6,0,4,1,0,0,40,37
42,183319,11,9,0,2,1,4,1,0,0,43,37
41,309932,11,9,2,2,0,4,1,0,0,50,37
60,197311,11,9,0,8,4,4,0,0,0,99,37
28,292120,15,10,4,0,3,4,0,0,0,42,37
49,117310,7,12,2,0,3,4,0,0,0,38,37
23,308647,8,11,2,12,0,4,1,0,1887,40,37
30,135785,9,13,4,9,1,4,0,0,0,40,37
28,179008,8,11,2,9,0,4,1,0,0,50,37
27,205188,11,9,2,10,0,4,1,0,0,60,37
26,193945,12,14,4,3,1,4,1,0,0,60,37
40,258589,12,14,4,2,1,4,1,0,0,80,37
30,107142,9,13,2,9,0,4,1,0,0,37,37
42,23157,9,13,2,9,0,4,1,0,0,50,37
72,47203,11,9,2,4,0,4,1,4931,0,70,37
30,279923,15,10,4,11,1,2,1,0,0,40,37
51,192386,8,11,0,2,1,4,1,6849,0,40,37
24,188569,12,14,4,3,3,4,0,4787,0,60,37
43,68748,11,9,4,2,2,4,1,0,0,40,37
53,239155,15,10,2,3,0,4,1,0,0,50,37
45,165346,15,10,0,3,4,4,0,0,0,64,37
21,392082,15,10,4,0,3,3,1,0,0,40,37
36,379522,9,13,0,9,1,4,1,0,0,40,10
34,109917,11,9,0,6,1,4,0,0,0,40,37
25,109097,1,7,4,0,1,4,0,0,0,40,37
57,202765,11,9,2,2,0,4,1,0,0,40,37
46,125892,12,14,2,3,2,4,1,15024,0,40,37
30,119411,11,9,0,4,1,4,1,0,0,40,37
31,88231,9,13,4,2,1,4,1,0,0,40,37
42,188561,9,13,2,9,0,4,1,0,0,40,37
48,191681,11,9,2,2,0,4,1,0,0,40,37
42,36999,15,10,0,2,1,4,1,3325,0,40,37
57,161662,11,9,3,2,1,4,1,4650,0,40,37
45,111994,12,14,2,9,0,4,1,0,0,40,37
27,247711,9,13,4,11,1,4,0,0,2258,55,37
41,271282,1,7,0,10,1,4,0,0,0,20,37
44,314739,15,10,2,11,0,4,1,0,0,40,37
39,195148,15,10,2,11,0,4,1,0,0,40,37
18,358121,15,10,4,11,3,4,0,0,0,25,37
31,101266,7,12,2,2,0,4,1,0,0,40,37
24,278391,11,9,4,0,4,4,1,0,0,50,37
19,206751,15,10,4,0,3,4,1,0,0,30,37
54,161147,11,9,4,0,3,4,0,2174,0,40,37
47,301431,15,10,0,6,4,4,0,0,0,40,37
17,347000,2,8,4,4,3,4,1,0,0,12,37
39,25806,12,14,2,9,0,1,1,0,0,48,2
24,181557,11,9,4,5,3,2,1,0,0,40,37
20,20057,15,10,4,10,1,0,0,0,0,40,37
25,190107,11,9,2,2,0,4,1,0,0,40,37
39,30269,9,13,4,9,1,4,0,0,0,44,37
20,117767,15,10,4,9,3,4,1,0,0,40,37
44,406734,12,14,2,2,0,2,1,0,0,40,37
23,236696,7,12,4,2,3,4,1,0,0,20,18
24,354691,2,8,4,2,1,4,1,0,0,40,37
53,199720,11,9,2,11,0,4,1,0,0,40,37
24,31606,9,13,2,9,2,4,0,0,0,20,37
45,133973,15,10,0,0,4,4,0,0,0,40,37
55,323639,15,10,2,13,0,4,1,0,0,74,37
21,225724,15,10,4,0,3,4,0,0,0,20,37
64,144391,12,14,2,4,0,4,1,0,0,40,37
36,34173,9,13,2,6,5,4,0,0,0,20,37
55,219074,15,10,0,0,1,2,0,0,0,55,37
21,379525,15,10,4,0,3,4,0,4416,0,24,37
17,287160,1,7,4,9,3,4,0,0,0,7,37
27,130386,15,10,4,7,3,4,0,0,0,40,37
25,409815,8,11,4,3,1,2,0,0,0,40,37
38,212143,15,10,2,3,5,4,0,0,0,35,37
33,33404,11,9,0,9,4,4,1,0,0,48,37
52,235567,11,9,0,0,1,4,0,0,0,40,37
22,306868,11,9,4,5,1,4,1,0,0,30,37
37,353550,12,14,2,3,0,4,1,15024,0,60,37
37,107302,15,10,2,9,0,4,1,15024,0,45,37
65,169435,12,14,2,9,0,4,1,0,0,39,37
28,105817,9,13,4,0,3,4,1,0,0,40,37
32,68879,9,13,2,3,0,4,1,0,0,50,37
53,206288,9,13,2,2,0,1,1,0,0,35,38
32,187936,0,6,4,2,1,2,0,0,0,50,37
45,226081,8,11,2,2,0,4,1,0,0,40,37
49,414448,5,4,2,5,0,4,1,0,0,40,37
34,79190,9,13,2,9,5,4,0,0,0,50,37
39,34996,11,9,2,7,5,4,0,0,0,40,37
43,318415,15,10,0,6,4,2,0,0,0,40,37
45,214800,11,9,2,9,0,4,1,0,0,12,37
35,148334,15,10,4,0,3,2,1,0,0,40,37
41,160120,10,16,2,11,0,1,1,0,0,40,34
62,285692,12,14,3,11,1,4,0,0,0,20,37
45,461725,11,9,2,5,0,4,1,0,0,40,37
35,104329,11,9,0,6,1,4,0,0,0,40,37
34,37284,15,10,2,2,0,4,1,0,0,40,37
40,154374,14,15,2,9,0,4,1,0,0,60,37
17,209650,0,6,4,7,3,4,1,0,0,15,37
18,227529,11,9,4,11,3,4,1,0,0,40,37
27,249382,11,9,0,7,4,2,0,0,0,40,37
20,305781,1,7,4,5,1,4,1,0,0,40,37
55,147989,15,10,2,2,0,4,1,0,0,58,37
57,207604,5,4,6,7,1,4,0,0,0,40,37
38,367260,10,16,2,0,0,4,1,0,0,40,37
20,147523,6,5,4,5,1,4,0,0,0,40,7
52,193116,5,4,2,2,0,4,1,0,0,20,24
18,50119,0,6,4,7,1,2,1,0,0,20,37
52,262579,11,9,2,5,0,4,1,0,0,45,37
42,244910,9,13,2,0,0,4,1,0,0,40,37
48,120902,9,13,2,12,0,4,1,0,0,40,37
55,217241,11,9,0,3,1,4,0,0,0,40,37
18,65098,11,9,4,2,3,4,1,0,0,30,37
17,364491,1,7,4,11,3,4,1,0,0,22,37
47,209739,11,9,2,5,0,4,1,0,0,40,37
29,72338,11,9,4,5,3,1,1,0,0,26,37
48,215895,9,13,4,3,3,4,1,0,0,40,37
31,32289,11,9,4,12,1,4,0,0,0,40,37
54,209464,15,10,0,0,4,4,0,0,0,40,37
69,98170,5,4,6,7,1,4,0,1086,0,20,37
40,271665,15,10,2,12,0,4,1,0,0,50,37
25,124111,11,9,4,6,3,4,0,0,0,50,37
82,121944,5,4,2,3,0,4,1,0,0,40,37
48,121424,9,13,5,12,1,4,1,0,0,50,37
53,33795,11,9,2,5,0,4,1,0,0,40,37
47,150429,15,10,2,2,0,0,1,0,0,50,37
57,124771,11,9,2,2,0,4,1,0,1740,40,37
21,204160,15,10,4,11,3,4,0,0,0,13,37
